uniID,Count_,Shrub_Cov,Aspect,Slope,Elev,x_utm,y_utm,x_wgs,y_wgs
5302,0,0.0143426,-9999,-9999,-9999,697620,4063540,-120.787859,36.697001
5303,0,0.0161354,-9999,-9999,-9999,697640,4063540,-120.787635,36.696997
5304,0,0.00717129,-9999,-9999,-9999,697660,4063540,-120.787412,36.696993
5312,0,0.0170318,-9999,-9999,656,696160,4063560,-120.804186,36.697484
5313,0,0.00358564,333.435,6.37937,657,696180,4063560,-120.803962,36.69748
5314,0,0.00717129,0,7.12502,658,696200,4063560,-120.803739,36.697476
5315,0,0.0277887,16.9275,8.54535,657,696220,4063560,-120.803515,36.697471
5316,0,0.0206174,30.9638,10.327,656,696240,4063560,-120.803291,36.697467
5317,0,0.0537846,34.6952,11.18,653,696260,4063560,-120.803068,36.697463
5318,0,0.0519918,10.3048,7.9558,651,696280,4063560,-120.802844,36.697459
5319,0,0.00896411,324.462,6.13738,652,696300,4063560,-120.80262,36.697455
5320,0,0.00268923,303.69,5.15065,654,696320,4063560,-120.802396,36.697451
5321,0,0.0295816,299.055,3.68178,655,696340,4063560,-120.802173,36.697447
5322,0,0.0179282,296.565,3.1996,656,696360,4063560,-120.801949,36.697443
5323,0,0.0484062,299.055,3.68178,657,696380,4063560,-120.801725,36.697438
5324,0,0.0143426,296.565,4.79318,658,696400,4063560,-120.801501,36.697434
5325,0,0.0537846,288.435,5.64371,660,696420,4063560,-120.801278,36.69743
5326,0,0.0905375,288.435,4.52023,662,696440,4063560,-120.801054,36.697426
5327,0,0.0860554,315,2.02487,663,696460,4063560,-120.80083,36.697422
5328,0,0.0510954,45,2.02487,663,696480,4063560,-120.800606,36.697418
5329,1,0.0331672,54.4623,3.07752,662,696500,4063560,-120.800383,36.697414
5330,4,0.0493026,0,2.86241,661,696520,4063560,-120.800159,36.697409
5331,4,0.0860554,325.305,5.64371,662,696540,4063560,-120.799935,36.697405
5332,2,0.0125498,348.69,5.46126,664,696560,4063560,-120.799712,36.697401
5333,0,0.030478,21.8014,3.85103,663,696580,4063560,-120.799488,36.697397
5334,4,0.00717129,45,2.02487,663,696600,4063560,-120.799264,36.697393
5335,2,0.0475098,81.8699,2.53049,662,696620,4063560,-120.79904,36.697389
5336,0,0.00448205,81.8699,2.53049,661,696640,4063560,-120.798817,36.697385
5337,3,0.015239,53.1301,3.57633,660,696660,4063560,-120.798593,36.69738
5338,1,0.030478,45,8.54535,659,696680,4063560,-120.798369,36.697376
5339,0,0.0188246,55.3048,16.5132,656,696700,4063560,-120.798145,36.697372
5340,0,0.00986052,59.4208,17.7147,649,696720,4063560,-120.797922,36.697368
5341,0,0.0250995,58.4957,12.8028,645,696740,4063560,-120.797698,36.697364
5342,0,0.00268923,53.5308,10.1348,641,696760,4063560,-120.797474,36.69736
5343,0,0.00268923,24.444,8.58893,639,696780,4063560,-120.797251,36.697356
5344,0,0.019721,0,10.6197,639,696800,4063560,-120.797027,36.697352
5345,0,0.00268923,347.471,12.9794,639,696820,4063560,-120.796803,36.697347
5346,0,0.00896411,336.448,14.8904,641,696840,4063560,-120.796579,36.697343
5347,0,0.0107569,332.241,15.0234,644,696860,4063560,-120.796356,36.697339
5348,0,0.0080677,330.642,12.9239,646,696880,4063560,-120.796132,36.697335
5349,0,0.0591631,337.834,10.327,648,696900,4063560,-120.795908,36.697331
5350,0,0.0080677,6.34019,9.63627,649,696920,4063560,-120.795684,36.697327
5351,0,0.0206174,21.8014,11.417,647,696940,4063560,-120.795461,36.697323
5352,0,0.00896411,17.4472,12.9146,646,696960,4063560,-120.795237,36.697318
5353,0,0.0493026,11.3099,14.3029,645,696980,4063560,-120.795013,36.697314
5354,0,0.0403385,16.1134,16.3174,644,697000,4063560,-120.79479,36.69731
5355,0,0.0752985,26.1139,19.5442,642,697020,4063560,-120.794566,36.697306
5356,0,0.015239,30.9638,20.0235,638,697040,4063560,-120.794342,36.697302
5357,0,0.0161354,17.5256,13.9856,634,697060,4063560,-120.794118,36.697298
5358,0,0.015239,344.358,9.21646,635,697080,4063560,-120.793895,36.697293
5359,0,0.0215139,349.992,6.15792,636,697100,4063560,-120.793671,36.697289
5360,0,0.0161354,30.9638,6.23939,635,697120,4063560,-120.793447,36.697285
5361,0,0.0295816,50.1944,11.0484,633,697140,4063560,-120.793223,36.697281
5362,0,0.0224103,57.3391,16.1474,629,697160,4063560,-120.793,36.697277
5363,0,0.0179282,65.8545,21.6658,623,697180,4063560,-120.792776,36.697273
5364,0,0.0403385,59.0362,18.159,614,697200,4063560,-120.792552,36.697269
5365,0,0.0537846,19.6538,10.527,612,697220,4063560,-120.792329,36.697264
5366,0,0.0206174,332.526,9.98808,612,697240,4063560,-120.792105,36.69726
5367,0,0.000896411,295.201,13.2166,616,697260,4063560,-120.791881,36.697256
5368,0,0.0134462,275.44,14.772,621,697280,4063560,-120.791657,36.697252
5369,0,0.00986052,259.695,15.6161,626,697300,4063560,-120.791434,36.697248
5370,0,0.00268923,247.249,11.8651,632,697320,4063560,-120.79121,36.697244
5371,0,0.0170318,233.13,3.57633,634,697340,4063560,-120.790986,36.69724
5372,0,0.0179282,66.8014,2.72514,634,697360,4063560,-120.790762,36.697235
5373,0,0,50.7106,5.07621,632,697380,4063560,-120.790539,36.697231
5374,0,0.0242031,12.9946,4.7666,631,697400,4063560,-120.790315,36.697227
5375,0,0.0188246,355.601,4.65874,631,697420,4063560,-120.790091,36.697223
5376,0,0.0215139,344.745,4.07606,631,697440,4063560,-120.789868,36.697219
5377,0,0.0134462,8.1301,2.53049,632,697460,4063560,-120.789644,36.697215
5378,0,0.0358564,66.8014,2.72514,631,697480,4063560,-120.78942,36.69721
5379,0,0.0179282,66.8014,2.72514,630,697500,4063560,-120.789196,36.697206
5380,0,0.0161354,81.8699,4.21263,629,697520,4063560,-120.788973,36.697202
5381,0,0.0286851,-9999,-9999,627,697540,4063560,-120.788749,36.697198
5382,0,0.0116533,-9999,-9999,624,697560,4063560,-120.788525,36.697194
5383,0,0.0116533,-9999,-9999,623,697580,4063560,-120.788301,36.69719
5384,0,0.00537846,-9999,-9999,-9999,697600,4063560,-120.788078,36.697186
5395,0,0,-9999,-9999,654,696160,4063580,-120.804181,36.697664
5396,0,0.00179282,348.69,9.05365,655,696180,4063580,-120.803957,36.69766
5397,0,0.00896411,4.3987,9.25668,655,696200,4063580,-120.803734,36.697656
5398,0,0.00268923,14.0362,8.78927,654,696220,4063580,-120.80351,36.697652
5399,0,0.0493026,34.992,8.67539,653,696240,4063580,-120.803286,36.697647
5400,0,0.00896411,45,7.55237,650,696260,4063580,-120.803062,36.697643
5401,0,0.0233067,333.435,3.1996,649,696280,4063580,-120.802839,36.697639
5402,0,0.015239,281.31,5.46126,651,696300,4063580,-120.802615,36.697635
5403,0,0.00717129,278.13,5.05115,653,696320,4063580,-120.802391,36.697631
5404,0,0.00537846,275.194,3.94906,655,696340,4063580,-120.802167,36.697627
5405,0,0,270,2.86241,656,696360,4063580,-120.801944,36.697623
5406,0,0.00717129,270,2.86241,657,696380,4063580,-120.80172,36.697619
5407,0,0.0242031,270,4.28915,658,696400,4063580,-120.801496,36.697614
5408,0,0,270,5.71059,660,696420,4063580,-120.801273,36.69761
5409,0,0.0564739,270,4.28915,662,696440,4063580,-120.801049,36.697606
5410,0,0.0537846,288.435,1.13226,663,696460,4063580,-120.800825,36.697602
5411,0,0.0295816,56.3099,2.58054,663,696480,4063580,-120.800601,36.697598
5412,3,0.0555775,53.1301,3.57633,662,696500,4063580,-120.800378,36.697594
5413,3,0.0412349,18.4349,2.26364,661,696520,4063580,-120.800154,36.69759
5414,6,0.0573703,341.565,3.39325,661,696540,4063580,-120.79993,36.697585
5415,2,0.100398,347.005,4.7666,661,696560,4063580,-120.799706,36.697581
5416,1,0.00986052,350.538,4.34809,662,696580,4063580,-120.799483,36.697577
5417,2,0.0277887,0,2.86241,662,696600,4063580,-120.799259,36.697573
5418,2,0.00537846,45,2.53049,662,696620,4063580,-120.799035,36.697569
5419,1,0.0107569,60.9454,3.68178,661,696640,4063580,-120.798812,36.697565
5420,1,0.0215139,57.9946,6.72553,660,696660,4063580,-120.798588,36.697561
5421,0,0.00448205,56.7683,12.2262,657,696680,4063580,-120.798364,36.697557
5422,0,0.0116533,60.7086,16.3737,652,696700,4063580,-120.79814,36.697552
5423,0,0.0080677,63.4349,14.1202,646,696720,4063580,-120.797917,36.697548
5424,0,0.0080677,64.29,10.6081,643,696740,4063580,-120.797693,36.697544
5425,0,0.00358564,61.6992,10.4569,640,696760,4063580,-120.797469,36.69754
5426,0,0.0134462,41.9872,9.54613,637,696780,4063580,-120.797245,36.697536
5427,0,0.00896411,12.9946,9.46813,635,696800,4063580,-120.797022,36.697532
5428,0,0.0609559,352.405,10.7115,635,696820,4063580,-120.796798,36.697528
5429,0,0.00179282,339.624,13.135,636,696840,4063580,-120.796574,36.697523
5430,0,0.00537846,329.931,15.346,638,696860,4063580,-120.79635,36.697519
5431,0,0.0134462,324.462,15.0467,642,696880,4063580,-120.796127,36.697515
5432,0,0.0421313,334.983,11.6902,645,696900,4063580,-120.795903,36.697511
5433,0,0.0250995,6.34019,9.63627,645,696920,4063580,-120.795679,36.697507
5434,0,0.0242031,28.3008,10.4569,644,696940,4063580,-120.795456,36.697503
5435,0,0.0735057,30.3791,11.8651,641,696960,4063580,-120.795232,36.697499
5436,0,0.0421313,21.2505,13.5724,639,696980,4063580,-120.795008,36.697494
5437,0,0.0510954,24.444,16.8083,638,697000,4063580,-120.794784,36.69749
5438,0,0.0170318,31.293,20.4563,634,697020,4063580,-120.794561,36.697486
5439,0,0.0277887,24.7751,19.6946,630,697040,4063580,-120.794337,36.697482
5440,0,0.0268923,1.21887,16.3737,629,697060,4063580,-120.794113,36.697478
5441,0,0.00896411,341.565,15.4667,631,697080,4063580,-120.793889,36.697474
5442,0,0.00537846,338.499,12.499,633,697100,4063580,-120.793666,36.697469
5443,0,0.0080677,16.9275,8.54535,634,697120,4063580,-120.793442,36.697465
5444,0,0.000896411,53.7462,13.0895,631,697140,4063580,-120.793218,36.697461
5445,0,0.0726093,59.0362,16.2539,626,697160,4063580,-120.792995,36.697457
5446,0,0.0188246,68.5523,20.6083,621,697180,4063580,-120.792771,36.697453
5447,0,0.030478,67.1095,16.977,612,697200,4063580,-120.792547,36.697449
5448,0,0.0394421,29.0546,7.33339,609,697220,4063580,-120.792323,36.697445
5449,0,0.00896411,318.366,8.5599,609,697240,4063580,-120.7921,36.69744
5450,0,0,292.521,15.5042,613,697260,4063580,-120.791876,36.697436
5451,0,0.0080677,282.995,18.4457,620,697280,4063580,-120.791652,36.697432
5452,0,0.0170318,275.389,18.4034,627,697300,4063580,-120.791428,36.697428
5453,0,0.0493026,275.906,10.327,634,697320,4063580,-120.791205,36.697424
5454,0,0.0179282,0,2.14759,634,697340,4063580,-120.790981,36.69742
5455,0,0.0466134,53.1301,3.57633,633,697360,4063580,-120.790757,36.697416
5456,0,0.0295816,77.0054,4.7666,631,697380,4063580,-120.790534,36.697411
5457,0,0.0412349,63.4349,1.86771,629,697400,4063580,-120.79031,36.697407
5458,0,0.0116533,-9999,-9999,630,697420,4063580,-120.790086,36.697403
5459,0,0,-9999,-9999,630,697440,4063580,-120.789862,36.697399
5460,0,0.0268923,-9999,-9999,631,697460,4063580,-120.789639,36.697395
5461,0,0,-9999,-9999,631,697480,4063580,-120.789415,36.697391
5462,0,0,-9999,-9999,630,697500,4063580,-120.789191,36.697386
5463,0,0.0170318,-9999,-9999,629,697520,4063580,-120.788967,36.697382
5464,0,0,-9999,-9999,-9999,697540,4063580,-120.788744,36.697378
5478,0,0.0080677,-9999,-9999,650,696160,4063600,-120.804176,36.697844
5479,0,0.00179282,349.992,12.1768,651,696180,4063600,-120.803952,36.69784
5480,0,0.00358564,351.254,9.33658,651,696200,4063600,-120.803728,36.697836
5481,0,0.00717129,0,5.71059,651,696220,4063600,-120.803505,36.697832
5482,0,0.00537846,45,5.05115,651,696240,4063600,-120.803281,36.697828
5483,0,0.0448205,60.9454,3.68178,649,696260,4063600,-120.803057,36.697824
5484,0,0.03496,270,3.57633,649,696280,4063600,-120.802834,36.697819
5485,0,0.00896411,259.992,6.15792,652,696300,4063600,-120.80261,36.697815
5486,0,0.0385457,254.055,5.19967,653,696320,4063600,-120.802386,36.697811
5487,0,0.000896411,251.565,4.52023,655,696340,4063600,-120.802162,36.697807
5488,0,0.0770913,243.435,3.1996,656,696360,4063600,-120.801939,36.697803
5489,0,0.0358564,243.435,3.1996,657,696380,4063600,-120.801715,36.697799
5490,0,0.0493026,254.745,4.07606,658,696400,4063600,-120.801491,36.697795
5491,0,0.0313744,266.186,5.36764,660,696420,4063600,-120.801267,36.69779
5492,0,0.0295816,270,4.28915,662,696440,4063600,-120.801044,36.697786
5493,0,0,315,0.506415,663,696460,4063600,-120.80082,36.697782
5494,0,0.0206174,65.556,4.31872,662,696480,4063600,-120.800596,36.697778
5495,0,0.0744021,45,4.04469,660,696500,4063600,-120.800372,36.697774
5496,0,0.0717129,0,2.14759,660,696520,4063600,-120.800149,36.69777
5497,1,0.118326,0,1.4321,660,696540,4063600,-120.799925,36.697766
5498,4,0.0493026,348.69,1.82533,660,696560,4063600,-120.799701,36.697762
5499,1,0.00986052,336.801,2.72514,660,696580,4063600,-120.799478,36.697757
5500,0,0.00717129,345.964,2.95035,661,696600,4063600,-120.799254,36.697753
5501,2,0.0161354,26.5651,3.1996,661,696620,4063600,-120.79903,36.697749
5502,3,0.0403385,50.7106,5.07621,660,696640,4063600,-120.798806,36.697745
5503,0,0.0233067,61.3895,8.90161,658,696660,4063600,-120.798583,36.697741
5504,0,0.0421313,66.8014,13.3869,654,696680,4063600,-120.798359,36.697737
5505,0,0.0546811,69.7751,14.2036,649,696700,4063600,-120.798135,36.697733
5506,0,0.0268923,70.4633,11.6173,645,696720,4063600,-120.797911,36.697728
5507,0,0.0528882,67.8337,10.327,642,696740,4063600,-120.797688,36.697724
5508,0,0.00537846,65.8545,11.2343,638,696760,4063600,-120.797464,36.69772
5509,0,0.00896411,56.8887,9.73818,634,696780,4063600,-120.79724,36.697716
5510,0,0.0179282,29.0546,7.33339,632,696800,4063600,-120.797017,36.697712
5511,0,0.0286851,4.76364,8.5599,632,696820,4063600,-120.796793,36.697708
5512,0,0.0161354,342.759,10.7457,632,696840,4063600,-120.796569,36.697704
5513,0,0.000896411,323.746,13.0895,634,696860,4063600,-120.796345,36.697699
5514,0,0.0161354,318.945,14.4096,637,696880,4063600,-120.796122,36.697695
5515,0,0.0421313,331.26,12.4605,641,696900,4063600,-120.795898,36.697691
5516,0,0.0609559,0,9.92625,642,696920,4063600,-120.795674,36.697687
5517,0,0.0170318,25.56,9.05365,641,696940,4063600,-120.79545,36.697683
5518,0,0.0268923,45,9.03994,639,696960,4063600,-120.795227,36.697679
5519,0,0.0161354,47.8624,10.0373,636,696980,4063600,-120.795003,36.697675
5520,0,0.00268923,47.0454,13.9092,633,697000,4063600,-120.794779,36.69767
5521,0,0.0224103,46.5911,17.6574,629,697020,4063600,-120.794556,36.697666
5522,0,0.0170318,30.5297,15.8005,624,697040,4063600,-120.794332,36.697662
5523,0,0.0170318,358.603,14.3769,623,697060,4063600,-120.794108,36.697658
5524,0,0.0412349,339.146,15.6902,624,697080,4063600,-120.793884,36.697654
5525,0,0.015239,327.724,15.6902,627,697100,4063600,-120.793661,36.69765
5526,0,0.0170318,1.84761,10.9708,631,697120,4063600,-120.793437,36.697646
5527,0,0.0340636,48.8141,14.8826,627,697140,4063600,-120.793213,36.697641
5528,0,0.0250995,54.7276,17.4256,623,697160,4063600,-120.792989,36.697637
5529,0,0.0448205,61.6992,20.2601,617,697180,4063600,-120.792766,36.697633
5530,0,0.0403385,61.1892,15.9244,610,697200,4063600,-120.792542,36.697629
5531,0,0.03496,26.5651,6.37937,607,697220,4063600,-120.792318,36.697625
5532,0,0.0125498,307.405,7.61843,608,697240,4063600,-120.792094,36.697621
5533,0,0.00358564,287.592,15.0467,611,697260,4063600,-120.791871,36.697616
5534,0,0.0313744,287.784,19.1814,618,697280,4063600,-120.791647,36.697612
5535,0,0.0179282,297.597,22.4768,625,697300,4063600,-120.791423,36.697608
5536,0,0.0215139,-9999,-9999,632,697320,4063600,-120.7912,36.697604
5537,0,0.085159,-9999,-9999,632,697340,4063600,-120.790976,36.6976
5538,0,0.0295816,-9999,-9999,632,697360,4063600,-120.790752,36.697596
5539,0,0.0080677,-9999,-9999,632,697380,4063600,-120.790528,36.697592
5540,0,0.00986052,-9999,-9999,630,697400,4063600,-120.790305,36.697587
5541,0,0.0080677,-9999,-9999,-9999,697420,4063600,-120.790081,36.697583
5542,0,0.0367528,-9999,-9999,-9999,697440,4063600,-120.789857,36.697579
5543,0,0,-9999,-9999,-9999,697460,4063600,-120.789633,36.697575
5544,0,0,-9999,-9999,-9999,697480,4063600,-120.78941,36.697571
5561,0,0.0161354,-9999,-9999,645,696160,4063620,-120.804171,36.698024
5562,0,0.00896411,338.199,11.417,646,696180,4063620,-120.803947,36.69802
5563,0,0.0215139,318.18,9.05365,648,696200,4063620,-120.803723,36.698016
5564,0,0.0439241,315,4.04469,651,696220,4063620,-120.8035,36.698012
5565,0,0.019721,66.8014,2.72514,650,696240,4063620,-120.803276,36.698008
5566,0,0.00358564,78.6901,1.82533,649,696260,4063620,-120.803052,36.698004
5567,0,0.0125498,270,4.28915,649,696280,4063620,-120.802828,36.698
5568,0,0.0510954,264.289,7.16018,652,696300,4063620,-120.802605,36.697995
5569,0,0.0286851,249.444,6.09608,654,696320,4063620,-120.802381,36.697991
5570,0,0.0224103,235.305,5.64371,656,696340,4063620,-120.802157,36.697987
5571,0,0.0627488,218.66,4.57614,657,696360,4063620,-120.801933,36.697983
5572,0,0.0421313,217.875,4.07606,658,696380,4063620,-120.80171,36.697979
5573,0,0.0143426,233.13,3.57633,659,696400,4063620,-120.801486,36.697975
5574,0,0.00179282,260.538,4.34809,660,696420,4063620,-120.801262,36.697971
5575,0,0.0179282,275.194,3.94906,662,696440,4063620,-120.801039,36.697966
5576,0,0.000896411,26.5651,1.60105,663,696460,4063620,-120.800815,36.697962
5577,0,0.0779877,63.4349,6.37937,662,696480,4063620,-120.800591,36.697958
5578,0,0.0708164,38.6598,4.57614,659,696500,4063620,-120.800367,36.697954
5579,0,0.0519918,333.435,3.1996,660,696520,4063620,-120.800144,36.69795
5580,1,0.0161354,348.69,1.82533,660,696540,4063620,-120.79992,36.697946
5581,2,0.0295816,0,1.4321,660,696560,4063620,-120.799696,36.697942
5582,0,0.030478,348.69,1.82533,660,696580,4063620,-120.799472,36.697938
5583,3,0.00627488,351.87,2.53049,660,696600,4063620,-120.799249,36.697933
5584,0,0.0143426,26.5651,3.1996,660,696620,4063620,-120.799025,36.697929
5585,1,0.00179282,56.3099,5.15065,659,696640,4063620,-120.798801,36.697925
5586,0,0.0188246,73.0725,8.54535,657,696660,4063620,-120.798578,36.697921
5587,0,0.0250995,81.8699,12.4605,653,696680,4063620,-120.798354,36.697917
5588,0,0.00537846,83.6598,12.7559,648,696700,4063620,-120.79813,36.697913
5589,0,0.0519918,80.8377,11.1034,644,696720,4063620,-120.797906,36.697909
5590,0,0.00896411,76.4296,10.5618,640,696740,4063620,-120.797683,36.697904
5591,0,0.0188246,76.4296,10.5618,637,696760,4063620,-120.797459,36.6979
5592,0,0.0242031,75.9638,8.78927,633,696780,4063620,-120.797235,36.697896
5593,0,0.0412349,57.9946,6.72553,631,696800,4063620,-120.797011,36.697892
5594,0,0.0968124,30.0686,7.81308,629,696820,4063620,-120.796788,36.697888
5595,0,0.0242031,344.358,9.21646,628,696840,4063620,-120.796564,36.697884
5596,0,0.00717129,319.764,12.017,631,696860,4063620,-120.79634,36.69788
5597,0,0.0224103,319.399,12.9794,634,696880,4063620,-120.796116,36.697875
5598,0,0.0215139,331.26,12.4605,637,696900,4063620,-120.795893,36.697871
5599,0,0.0188246,352.405,10.7115,638,696920,4063620,-120.795669,36.697867
5600,0,0.0322708,9.46232,8.64667,638,696940,4063620,-120.795445,36.697863
5601,0,0.0484062,37.4054,7.61843,637,696960,4063620,-120.795222,36.697859
5602,0,0.0170318,59.0362,10.327,635,696980,4063620,-120.794998,36.697855
5603,0,0.0143426,62.8189,14.572,631,697000,4063620,-120.794774,36.697851
5604,0,0.0242031,60.7086,16.3737,625,697020,4063620,-120.79455,36.697846
5605,0,0.0161354,45,12.4605,620,697040,4063620,-120.794327,36.697842
5606,0,0.03496,2.1211,9.58487,619,697060,4063620,-120.794103,36.697838
5607,0,0.0224103,332.65,11.5335,620,697080,4063620,-120.793879,36.697834
5608,0,0.0313744,318.945,14.4096,623,697100,4063620,-120.793655,36.69783
5609,0,0.0224103,354.472,11.0152,627,697120,4063620,-120.793432,36.697826
5610,0,0.0358564,46.9092,14.8589,624,697140,4063620,-120.793208,36.697822
5611,0,0.00179282,56.3099,17.5097,619,697160,4063620,-120.792984,36.697817
5612,0,0.00896411,61.1443,19.2729,613,697180,4063620,-120.792761,36.697813
5613,0,0.0609559,55.1247,14.1118,607,697200,4063620,-120.792537,36.697809
5614,0,0.0143426,12.5288,6.57401,605,697220,4063620,-120.792313,36.697805
5615,0,0.00717129,301.759,8.77512,606,697240,4063620,-120.792089,36.697801
5616,0,0.0143426,284.036,14.4504,610,697260,4063620,-120.791866,36.697797
5617,0,0.0179282,293.199,15.9389,616,697280,4063620,-120.791642,36.697792
5618,0,0.0331672,-9999,-9999,621,697300,4063620,-120.791418,36.697788
5619,0,0.0331672,-9999,-9999,-9999,697320,4063620,-120.791194,36.697784
5620,0,0.0412349,-9999,-9999,-9999,697340,4063620,-120.790971,36.69778
5621,0,0.0609559,-9999,-9999,-9999,697360,4063620,-120.790747,36.697776
5622,0,0.0143426,-9999,-9999,-9999,697380,4063620,-120.790523,36.697772
5623,0,0,-9999,-9999,-9999,697400,4063620,-120.790299,36.697768
5644,0,0.00358564,-9999,-9999,641,696160,4063640,-120.804166,36.698204
5645,0,0.00179282,307.405,7.61843,643,696180,4063640,-120.803942,36.6982
5646,0,0.0080677,299.476,9.37625,646,696200,4063640,-120.803718,36.698196
5647,0,0.00358564,315,6.55482,650,696220,4063640,-120.803494,36.698192
5648,0,0.0170318,14.0362,2.95035,650,696240,4063640,-120.803271,36.698188
5649,0,0.0107569,-1,0,649,696260,4063640,-120.803047,36.698184
5650,0,0.0546811,248.962,4.97519,649,696280,4063640,-120.802823,36.69818
5651,0,0.0161354,254.745,8.11128,652,696300,4063640,-120.8026,36.698176
5652,0,0.015239,249.775,7.2126,655,696320,4063640,-120.802376,36.698171
5653,0,0.00717129,239.036,6.23939,657,696340,4063640,-120.802152,36.698167
5654,0,0.0627488,218.66,4.57614,659,696360,4063640,-120.801928,36.698163
5655,0,0,206.565,3.1996,659,696380,4063640,-120.801705,36.698159
5656,0,0.0242031,225,2.02487,660,696400,4063640,-120.801481,36.698155
5657,0,0.080677,270,2.86241,660,696420,4063640,-120.801257,36.698151
5658,0,0.0116533,315,3.03572,662,696440,4063640,-120.801033,36.698147
5659,0,0.0878483,30.9638,6.23939,662,696460,4063640,-120.80081,36.698143
5660,0,0.0681272,41.9872,9.54613,660,696480,4063640,-120.800586,36.698138
5661,0,0.0932267,18.4349,6.76286,657,696500,4063640,-120.800362,36.698134
5662,1,0.0170318,334.983,5.90657,658,696520,4063640,-120.800138,36.69813
5663,3,0.0233067,341.565,4.52023,659,696540,4063640,-120.799915,36.698126
5664,2,0.00896411,353.66,3.23927,659,696560,4063640,-120.799691,36.698122
5665,1,0.0125498,0,2.86241,659,696580,4063640,-120.799467,36.698118
5666,1,0,0,2.86241,659,696600,4063640,-120.799244,36.698114
5667,1,0,26.5651,3.1996,659,696620,4063640,-120.79902,36.698109
5668,0,0.0224103,57.5288,4.65874,658,696640,4063640,-120.798796,36.698105
5669,0,0.0322708,78.6901,7.26463,656,696660,4063640,-120.798572,36.698101
5670,0,0.0412349,88.2643,11.659,653,696680,4063640,-120.798349,36.698097
5671,0,0.0376493,91.6366,12.344,648,696700,4063640,-120.798125,36.698093
5672,0,0.0277887,95.5275,11.0152,644,696720,4063640,-120.797901,36.698089
5673,0,0.0161354,97.5946,10.7115,640,696740,4063640,-120.797677,36.698085
5674,0,0.00268923,95.9061,10.327,636,696760,4063640,-120.797454,36.69808
5675,0,0.00179282,85.9144,9.95103,633,696780,4063640,-120.79723,36.698076
5676,0,0.161354,67.3801,9.22989,630,696800,4063640,-120.797006,36.698072
5677,0,0.10488,48.3665,8.5599,627,696820,4063640,-120.796783,36.698068
5678,0,0,354.806,7.86096,625,696840,4063640,-120.796559,36.698064
5679,0,0.030478,326.768,12.2262,628,696860,4063640,-120.796335,36.69806
5680,0,0.0188246,323.427,13.5636,630,696880,4063640,-120.796111,36.698056
5681,0,0.0645416,329.621,11.8651,633,696900,4063640,-120.795888,36.698051
5682,0,0.0466134,342.897,9.64907,634,696920,4063640,-120.795664,36.698047
5683,0,0.0403385,351.87,7.55237,635,696940,4063640,-120.79544,36.698043
5684,0,0.0322708,27.8973,6.85526,635,696960,4063640,-120.795216,36.698039
5685,0,0.0080677,57.2648,11.7523,633,696980,4063640,-120.794993,36.698035
5686,0,0.00179282,62.8787,16.0615,628,697000,4063640,-120.794769,36.698031
5687,0,0.0134462,62.8787,16.0615,623,697020,4063640,-120.794545,36.698027
5688,0,0.030478,52.125,12.0672,618,697040,4063640,-120.794321,36.698022
5689,0,0.0564739,5.19443,7.86096,616,697060,4063640,-120.794098,36.698018
5690,0,0.0286851,324.462,9.16253,617,697080,4063640,-120.793874,36.698014
5691,0,0.0215139,315,11.4912,619,697100,4063640,-120.79365,36.69801
5692,0,0.00627488,353.66,9.63627,623,697120,4063640,-120.793427,36.698006
5693,0,0.00986052,47.2026,12.9517,620,697140,4063640,-120.793203,36.698002
5694,0,0.0170318,62.8787,16.0615,616,697160,4063640,-120.792979,36.697998
5695,0,0.0179282,67.3801,18.0042,610,697180,4063640,-120.792755,36.697993
5696,0,0.0708164,56.3099,12.6993,604,697200,4063640,-120.792532,36.697989
5697,0,0.0259959,10.3048,7.9558,603,697220,4063640,-120.792308,36.697985
5698,0,0.0215139,315.651,14.5361,604,697240,4063640,-120.792084,36.697981
5699,0,0.0295816,-9999,-9999,610,697260,4063640,-120.79186,36.697977
5700,0,0.0385457,-9999,-9999,614,697280,4063640,-120.791637,36.697973
5701,0,0.0385457,-9999,-9999,616,697300,4063640,-120.791413,36.697968
5702,0,0.03496,-9999,-9999,-9999,697320,4063640,-120.791189,36.697964
5703,0,0.0161354,-9999,-9999,-9999,697340,4063640,-120.790966,36.69796
5727,0,0.0242031,-9999,-9999,641,696160,4063660,-120.804161,36.698385
5728,0,0.00537846,293.962,7.01841,643,696180,4063660,-120.803937,36.698381
5729,0,0.00986052,293.199,8.12665,645,696200,4063660,-120.803713,36.698376
5730,0,0.00179282,305.538,6.13738,647,696220,4063660,-120.803489,36.698372
5731,0,0.000896411,315,3.03572,648,696240,4063660,-120.803266,36.698368
5732,0,0.03496,255.964,2.95035,649,696260,4063660,-120.803042,36.698364
5733,0,0.0116533,246.801,5.43801,651,696280,4063660,-120.802818,36.69836
5734,0,0.00537846,258.69,7.26463,653,696300,4063660,-120.802594,36.698356
5735,0,0,270,6.41879,656,696320,4063660,-120.802371,36.698352
5736,0,0.0340636,281.31,5.46126,658,696340,4063660,-120.802147,36.698347
5737,0,0.0797806,296.565,3.1996,660,696360,4063660,-120.801923,36.698343
5738,0,0.0618523,333.435,1.60105,660,696380,4063660,-120.801699,36.698339
5739,0,0,333.435,1.60105,660,696400,4063660,-120.801476,36.698335
5740,0,0.0519918,315,2.53049,660,696420,4063660,-120.801252,36.698331
