FID,pointid,shrub_cov,Elev,Slope,x_wgs,y_wgs,x_utm,y_utm,lat,lng
73,74,0.107504,778,-9999,-119.681006,35.169156,255829.2,3895090,,
974,975,0.107489,775,6.0753298,-119.671182,35.164145,256709.2,3894510,,
459,460,0.107475,766,2.2636399,-119.677644,35.167067,256129.2,3894850,,
2707,2708,0.107442,719,4.0760598,-119.668398,35.152849,256929.2,3893250,,
255,256,0.107382,770,2.5304899,-119.680745,35.1679,255849.2,3894950,,
1285,1286,0.107287,749,2.0871301,-119.671532,35.161433,256669.2,3894210,,
2917,2918,0.107214,722,5.8851299,-119.666377,35.151451,257109.2,3893090,,
2616,2617,0.107144,748,11.4062996,-119.664693,35.153652,257269.2,3893330,,
900,901,0.107133,756,2.2636399,-119.675807,35.164584,256289.2,3894570,,
151,152,0.107117,774,3.1996,-119.678356,35.168674,256069.2,3895030,,
268,269,0.107039,773,1.4321001,-119.677893,35.167963,256109.2,3894950,,
1017,1018,0.10689,760,2.8624101,-119.673358,35.163556,256509.2,3894450,,
2530,2531,0.106856,747,5.8851299,-119.665149,35.154183,257229.2,3893390,,
619,620,0.106773,764,3.6817801,-119.676524,35.166371,256229.2,3894770,,
1397,1398,0.106739,762,7.2126002,-119.669315,35.160761,256869.2,3894130,,
1290,1291,0.106728,756,7.70016,-119.670435,35.161457,256769.2,3894210,,
1813,1814,0.106713,733,3.8510301,-119.671426,35.158191,256669.2,3893850,,
1279,1280,0.106651,750,2.5304899,-119.672849,35.161404,256549.2,3894210,,
1018,1019,0.106619,761,1.4321001,-119.673139,35.163561,256529.2,3894450,,
1449,1450,0.106598,751,6.5740099,-119.669961,35.160386,256809.2,3894090,,
940,941,0.106492,-9999,3.5404799,-119.675137,35.164238,256349.2,3894530,,
938,939,0.106453,775,4.0760598,-119.671633,35.164496,256669.2,3894550,,
1502,1503,0.106375,743,4.79318,-119.670827,35.160007,256729.2,3894050,,
2253,2254,0.106338,723,2.8624101,-119.668711,35.155727,256909.2,3893570,,
2644,2645,0.106336,717,2.1475899,-119.670384,35.153166,256749.2,3893290,,
369,370,0.106297,768,5.4612598,-119.679411,35.167389,255969.2,3894890,,
1458,1459,0.106224,757,3.1996,-119.667987,35.16043,256989.2,3894090,,
226,227,0.106165,767,5.2723298,-119.680093,35.168095,255909.2,3894970,,
1146,1147,0.106136,759,4.5761399,-119.671348,35.162519,256689.2,3894330,,
1104,1105,0.106042,760,1.4321001,-119.671579,35.162874,256669.2,3894370,,
1176,1177,0.105966,766,2.5805399,-119.669587,35.162378,256849.2,3894310,,
74,75,0.105934,778,-9999,-119.680787,35.169161,255849.2,3895090,,
1196,1197,0.105915,763,2.0871301,-119.67002,35.162188,256809.2,3894290,,
332,333,0.105899,768,3.94906,-119.679198,35.167574,255989.2,3894910,,
586,587,0.105884,772,6.7255301,-119.675872,35.166566,256289.2,3894790,,
666,667,0.105844,776,5.15065,-119.673666,35.166254,256489.2,3894750,,
1000,1001,0.105804,761,2.0871301,-119.673145,35.163741,256529.2,3894470,,
2161,2162,0.105773,726,3.0775199,-119.669168,35.156257,256869.2,3893630,,
897,898,0.105667,757,-9999,-119.676465,35.164569,256229.2,3894570,,
667,668,0.105569,-9999,2.5304899,-119.68068,35.165918,255849.2,3894730,,
2432,2433,0.105557,726,2.8624101,-119.668018,35.15466,256969.2,3893450,,
364,365,0.105519,767,3.1996,-119.680508,35.167364,255869.2,3894890,,
2231,2232,0.105519,729,2.2636399,-119.666963,35.155945,257069.2,3893590,,
1061,1062,0.105496,761,2.0871301,-119.672249,35.16322,256609.2,3894410,,
896,897,0.105435,-9999,4.5202298,-119.672083,35.164846,256629.2,3894590,,
2206,2207,0.105389,736,9.85149,-119.665872,35.15615,257169.2,3893610,,
753,754,0.105359,765,7.70016,-119.675184,35.165679,256349.2,3894690,,
1608,1609,0.105349,753,5.8851299,-119.667519,35.159539,257029.2,3893990,,
1752,1753,0.105278,737,5.4380102,-119.670561,35.15857,256749.2,3893890,,
2730,2731,0.10523,715,2.0248699,-119.669269,35.15265,256849.2,3893230,,
1920,1921,0.105218,738,4.7666001,-119.668557,35.157713,256929.2,3893790,,
973,974,0.105216,775,5.5760102,-119.671401,35.16414,256689.2,3894510,,
2031,2032,0.105186,723,2.0248699,-119.671166,35.156934,256689.2,3893710,,
1352,1353,0.105168,773,14.5073004,-119.667791,35.161155,257009.2,3894170,,
188,189,0.105104,772,-9999,-119.682073,35.168231,255729.2,3894990,,
1245,1246,0.105104,763,3.94906,-119.66957,35.161837,256849.2,3894250,,
2275,2276,0.105005,723,1.4321001,-119.67046,35.155508,256749.2,3893550,,
625,626,0.104956,773,6.7628598,-119.675207,35.1664,256349.2,3894770,,
2431,2432,0.104895,726,2.5304899,-119.668237,35.154655,256949.2,3893450,,
2168,2169,0.10487,730,4.0760598,-119.667632,35.156291,257009.2,3893630,,
1474,1475,0.10483,745,4.5761399,-119.670614,35.160192,256749.2,3894070,,
1126,1127,0.104823,760,3.6817801,-119.671135,35.162704,256709.2,3894350,,
1907,1908,0.104809,729,3.94906,-119.671409,35.15765,256669.2,3893790,,
496,497,0.104696,764,2.8624101,-119.678516,35.166868,256049.2,3894830,,
574,575,0.104694,763,2.5304899,-119.678504,35.166507,256049.2,3894790,,
1360,1361,0.104564,749,3.0775199,-119.671734,35.160888,256649.2,3894150,,
797,798,0.104522,761,5.36764,-119.677805,35.165261,256109.2,3894650,,
443,444,0.104499,770,3.64697,-119.681154,35.166989,255809.2,3894850,,
339,340,0.104476,772,5.36764,-119.677662,35.167608,256129.2,3894910,,
591,592,0.104441,777,7.1601801,-119.674775,35.16659,256389.2,3894790,,
2193,2194,0.10443,725,2.1475899,-119.668723,35.156087,256909.2,3893610,,
2863,2864,0.104412,717,1.4321001,-119.668363,35.151768,256929.2,3893130,,
762,763,0.104388,775,4.3187199,-119.673209,35.165723,256529.2,3894690,,
1919,1920,0.104366,739,5.36764,-119.668776,35.157708,256909.2,3893790,,
2552,2553,0.104351,734,12.6803999,-119.666459,35.153973,257109.2,3893370,,
450,451,0.104237,764,0,-119.679619,35.167023,255949.2,3894850,,
972,973,0.104233,773,5.6437101,-119.671621,35.164136,256669.2,3894510,,
909,910,0.10423,764,7.0719199,-119.673832,35.164628,256469.2,3894570,,
170,171,0.104169,772,7.5523701,-119.679885,35.16846,255929.2,3895010,,
198,199,0.104163,767,7.86096,-119.679879,35.16828,255929.2,3894990,,
550,551,0.104134,775,4.79318,-119.675439,35.166755,256329.2,3894810,,
75,76,0.104128,777,1.69602,-119.680567,35.169166,255869.2,3895090,,
64,65,0.1041,777,3.0357201,-119.679037,35.16938,256009.2,3895110,,
549,550,0.104094,772,5.7547402,-119.675658,35.16675,256309.2,3894810,,
1865,1866,0.104059,745,2.1475899,-119.667033,35.158107,257069.2,3893830,,
1868,1869,0.104015,742,5.0511498,-119.666375,35.158122,257129.2,3893830,,
2746,2747,0.103968,740,8.5599003,-119.66576,35.152727,257169.2,3893230,,
1391,1392,0.103871,749,2.0248699,-119.670631,35.160732,256749.2,3894130,,
1077,1078,0.103832,760,4.9751902,-119.673121,35.163021,256529.2,3894390,,
208,209,0.103766,773,1.4321001,-119.677686,35.168328,256129.2,3894990,,
969,970,0.103737,771,8.18785,-119.672279,35.164121,256609.2,3894510,,
1370,1371,0.103676,756,7.12502,-119.66954,35.160936,256849.2,3894150,,
2128,2129,0.103669,729,2.8624101,-119.669612,35.156428,256829.2,3893650,,
730,731,0.103649,774,1.82533,-119.673654,35.165893,256489.2,3894710,,
2487,2488,0.103614,723,1.82533,-119.668445,35.15429,256929.2,3893410,,
697,698,0.103561,771,4.5202298,-119.674099,35.166064,256449.2,3894730,,
1669,1670,0.103535,756,6.8552599,-119.667507,35.159178,257029.2,3893950,,
1015,1016,0.103502,759,3.39325,-119.673797,35.163547,256469.2,3894450,,
1038,1039,0.103471,761,0.506415,-119.672913,35.163386,256549.2,3894430,,
1890,1891,0.103462,738,4.5202298,-119.668343,35.157898,256949.2,3893810,,
1799,1800,0.103445,746,6.7814498,-119.667484,35.158458,257029.2,3893870,,
490,491,0.103415,765,1.13226,-119.679832,35.166838,255929.2,3894830,,
875,876,0.103407,757,1.82533,-119.67669,35.164745,256209.2,3894590,,
1681,1682,0.103401,737,2.95035,-119.671889,35.158902,256629.2,3893930,,
1253,1254,0.1034,751,2.7251401,-119.673074,35.16158,256529.2,3894230,,
1768,1769,0.103346,748,8.3238201,-119.667051,35.158648,257069.2,3893890,,
1035,1036,0.103336,760,4.79318,-119.673572,35.163371,256489.2,3894430,,
2346,2347,0.103212,727,2.0248699,-119.667816,35.155206,256989.2,3893510,,
1469,1470,0.1032,743,4.0760598,-119.67171,35.160167,256649.2,3894070,,
1001,1002,0.103148,761,2.0871301,-119.672925,35.163746,256549.2,3894470,,
661,662,0.103124,769,5.36764,-119.674763,35.166229,256389.2,3894750,,
184,185,0.103027,782,10.7456999,-119.676814,35.168528,256209.2,3895010,,
592,593,0.102997,776,7.1601801,-119.674555,35.166595,256409.2,3894790,,
3,4,0.102844,787,-9999,-119.678854,35.170466,256029.2,3895230,,
787,788,0.102803,770,4.1687398,-119.674081,35.165523,256449.2,3894670,,
2459,2460,0.102761,724,2.5304899,-119.668451,35.15447,256929.2,3893430,,
780,781,0.10267,757,3.0775199,-119.675617,35.165489,256309.2,3894670,,
193,194,0.102657,771,4.79318,-119.680976,35.168255,255829.2,3894990,,
931,932,0.102561,765,4.65874,-119.673168,35.164462,256529.2,3894550,,
2039,2040,0.102553,729,3.5763299,-119.669411,35.156973,256849.2,3893710,,
2315,2316,0.102547,725,4.65874,-119.668261,35.155376,256949.2,3893530,,
413,414,0.102536,766,3.94906,-119.678528,35.167228,256049.2,3894870,,
1051,1052,0.102514,751,-9999,-119.674443,35.163172,256409.2,3894410,,
1041,1042,0.102263,763,3.6817801,-119.672255,35.1634,256609.2,3894430,,
2089,2090,0.102263,748,2.5304899,-119.665018,35.15689,257249.2,3893690,,
352,353,0.102206,765,5.9763098,-119.683141,35.167306,255629.2,3894890,,
1362,1363,0.102197,749,1.51893,-119.671295,35.160898,256689.2,3894150,,
1744,1745,0.102154,747,17.7591,-119.665082,35.158871,257249.2,3893910,,
1199,1200,0.102144,765,3.6817801,-119.669362,35.162202,256869.2,3894290,,
2233,2234,0.102111,731,3.94906,-119.666524,35.155955,257109.2,3893590,,
1670,1671,0.102054,756,3.94906,-119.667288,35.159183,257049.2,3893950,,
2766,2767,0.101997,723,5.36764,-119.66707,35.152518,257049.2,3893210,,
1843,1844,0.10198,732,3.5763299,-119.671859,35.158001,256629.2,3893830,,
741,742,0.101971,763,7.8130798,-119.677816,35.165621,256109.2,3894690,,
2566,2567,0.101816,717,2.0871301,-119.669524,35.153726,256829.2,3893350,,
1453,1454,0.101746,758,7.2126002,-119.669084,35.160406,256889.2,3894090,,
1533,1534,0.101741,743,6.6312499,-119.670602,35.159831,256749.2,3894030,,
758,759,0.101733,770,4.9751902,-119.674087,35.165704,256449.2,3894690,,
162,163,0.101691,772,-9999,-119.68164,35.168421,255769.2,3895010,,
437,438,0.101569,765,0.506415,-119.682471,35.16696,255689.2,3894850,,
1537,1538,0.101562,748,5.07621,-119.669724,35.159851,256829.2,3894030,,
1592,1593,0.101525,738,2.7251401,-119.671029,35.159461,256709.2,3893990,,
997,998,0.101523,759,3.1996,-119.673803,35.163727,256469.2,3894470,,
2047,2048,0.101298,734,5.0511498,-119.667656,35.157012,257009.2,3893710,,
1010,1011,0.101294,770,6.4187899,-119.670951,35.16379,256729.2,3894470,,
1337,1338,0.101284,749,3.5404799,-119.671082,35.161083,256709.2,3894170,,
1175,1176,0.101235,766,3.23927,-119.669807,35.162373,256829.2,3894310,,
538,539,0.101227,765,3.0357201,-119.678071,35.166697,256089.2,3894810,,
1543,1544,0.101224,756,4.5202298,-119.668408,35.15988,256949.2,3894030,,
885,886,0.101221,761,6.0753298,-119.674496,35.164793,256409.2,3894590,,
809,810,0.10119,763,6.0753298,-119.675172,35.165319,256349.2,3894650,,
343,344,0.101186,774,4.5202298,-119.676784,35.167627,256209.2,3894910,,
1060,1061,0.101113,762,1.60105,-119.672469,35.163215,256589.2,3894410,,
2146,2147,0.101091,741,9.8889399,-119.665664,35.156515,257189.2,3893650,,
623,624,0.101067,770,8.2938099,-119.675646,35.16639,256309.2,3894770,,
883,884,0.100948,759,4.3480902,-119.674935,35.164783,256369.2,3894590,,
1861,1862,0.100894,742,5.0511498,-119.667911,35.158088,256989.2,3893830,,
185,186,0.10089,783,4.5202298,-119.676595,35.168533,256229.2,3895010,,
2014,2015,0.100869,732,3.39325,-119.66832,35.157177,256949.2,3893730,,
264,265,0.100803,771,2.5805399,-119.678771,35.167944,256029.2,3894950,,
2558,2559,0.100775,743,7.6838899,-119.665143,35.154002,257229.2,3893370,,
1651,1652,0.100746,737,1.01275,-119.671456,35.159091,256669.2,3893950,,
205,206,0.100692,772,2.5304899,-119.678344,35.168314,256069.2,3894990,,
1956,1957,0.100663,741,7.5523701,-119.667454,35.157557,257029.2,3893770,,
1344,1345,0.100634,757,5.0511498,-119.669546,35.161117,256849.2,3894170,,
856,857,0.100488,757,2.2636399,-119.675818,35.164944,256289.2,3894610,,
1487,1488,0.100474,758,3.1996,-119.667762,35.160254,257009.2,3894070,,
1067,1068,0.100341,764,5.36764,-119.670933,35.163249,256729.2,3894410,,
644,645,0.100287,767,2.5304899,-119.678492,35.166147,256049.2,3894750,,
1125,1126,0.100285,760,2.5304899,-119.671354,35.162699,256689.2,3894350,,
1476,1477,0.100279,746,6.0545001,-119.670175,35.160201,256789.2,3894070,,
1626,1627,0.100256,742,4.5202298,-119.670145,35.159301,256789.2,3893970,,
1418,1419,0.100063,748,3.1996,-119.670625,35.160552,256749.2,3894110,,
2553,2554,0.100063,742,10.7115002,-119.66624,35.153978,257129.2,3893370,,
60,61,0.099908,779,3.0357201,-119.679915,35.16936,255929.2,3895110,,
1546,1547,0.099847,755,7.6675801,-119.66775,35.159894,257009.2,3894030,,
2060,2061,0.099741,724,2.5304899,-119.671379,35.156749,256669.2,3893690,,
913,914,0.099726,766,2.5805399,-119.672955,35.164647,256549.2,3894570,,
25,26,0.099714,780,5.5760102,-119.679055,35.16992,256009.2,3895170,,
1733,1734,0.099705,754,5.6437101,-119.667495,35.158818,257029.2,3893910,,
2398,2399,0.099647,723,2.8624101,-119.669121,35.154816,256869.2,3893470,,
1714,1715,0.099596,737,4.0760598,-119.671663,35.158726,256649.2,3893910,,
2125,2126,0.099581,726,3.5763299,-119.670271,35.156413,256769.2,3893650,,
2096,2097,0.099488,728,3.1996,-119.670057,35.156598,256789.2,3893670,,
957,958,0.09948,775,5.07621,-119.671407,35.16432,256689.2,3894530,,
1721,1722,0.099437,741,5.1996698,-119.670128,35.15876,256789.2,3893910,,
1291,1292,0.099386,757,7.6838899,-119.670216,35.161462,256789.2,3894210,,
156,157,0.099279,778,8.5453501,-119.677259,35.168698,256169.2,3895030,,
1589,1590,0.099262,739,2.5805399,-119.671687,35.159447,256649.2,3893990,,
417,418,0.099255,766,3.6817801,-119.67765,35.167247,256129.2,3894870,,
444,445,0.099253,769,4.79318,-119.680935,35.166994,255829.2,3894850,,
2938,2939,0.099234,726,-9999,-119.666152,35.151276,257129.2,3893070,,
2100,2101,0.099125,728,1.13226,-119.66918,35.156618,256869.2,3893670,,
542,543,0.099091,762,4.0760598,-119.677194,35.166717,256169.2,3894810,,
16,17,0.099076,780,4.5482702,-119.679061,35.1701,256009.2,3895190,,
1292,1293,0.099013,757,7.2646298,-119.669997,35.161467,256809.2,3894210,,
2802,2803,0.099012,747,6.1373801,-119.664871,35.152386,257249.2,3893190,,
2311,2312,0.098993,722,1.13226,-119.669138,35.155357,256869.2,3893530,,
78,79,0.098872,778,3.0775199,-119.679909,35.16918,255929.2,3895090,,
1019,1020,0.098867,761,0.506415,-119.672919,35.163566,256549.2,3894450,,
658,659,0.09884,768,9.0536499,-119.675421,35.166215,256329.2,3894750,,
1950,1951,0.098795,736,6.4187899,-119.66877,35.157528,256909.2,3893770,,
843,844,0.098765,769,2.8624101,-119.673411,35.165178,256509.2,3894630,,
826,827,0.098636,758,1.51893,-119.677141,35.165095,256169.2,3894630,,
2365,2366,0.098495,720,3.64697,-119.670004,35.154977,256789.2,3893490,,
223,224,0.098409,771,3.5763299,-119.680751,35.16808,255849.2,3894970,,
926,927,0.098363,760,3.0775199,-119.674265,35.164438,256429.2,3894550,,
626,627,0.098306,773,7.12502,-119.674988,35.166405,256369.2,3894770,,
884,885,0.098181,759,4.5202298,-119.674716,35.164788,256389.2,3894590,,
1350,1351,0.098104,766,6.0960798,-119.66823,35.161146,256969.2,3894170,,
1188,1189,0.098086,754,5.8851299,-119.671775,35.162149,256649.2,3894290,,
232,233,0.098082,771,2.5304899,-119.678777,35.168124,256029.2,3894970,,
1595,1596,0.098071,740,4.5202298,-119.670371,35.159476,256769.2,3893990,,
942,943,0.098069,757,2.0248699,-119.674698,35.164248,256389.2,3894530,,
98,99,0.098041,777,2.95035,-119.679903,35.169,255929.2,3895070,,
596,597,0.098041,762,4.5761399,-119.681569,35.166259,255769.2,3894770,,
2278,2279,0.098033,723,2.8624101,-119.669802,35.155522,256809.2,3893550,,
1385,1386,0.098004,749,4.0760598,-119.671947,35.160703,256629.2,3894130,,
1254,1255,0.097972,751,1.82533,-119.672854,35.161584,256549.2,3894230,,
1359,1360,0.097894,749,3.94906,-119.671953,35.160883,256629.2,3894150,,
1388,1389,0.097888,749,1.60105,-119.671289,35.160718,256689.2,3894130,,
1923,1924,0.09786,740,7.0184102,-119.667899,35.157728,256989.2,3893790,,
1055,1056,0.097844,759,6.6312499,-119.673566,35.163191,256489.2,3894410,,
1802,1803,0.097798,745,4.7666001,-119.666826,35.158472,257089.2,3893870,,
1220,1221,0.097792,763,2.0871301,-119.669795,35.162012,256829.2,3894270,,
941,942,0.097729,757,2.0871301,-119.674917,35.164243,256369.2,3894530,,
1778,1779,0.097592,733,-9999,-119.67209,35.158356,256609.2,3893870,,
2918,2919,0.097519,726,6.51088,-119.666157,35.151456,257129.2,3893090,,
925,926,0.097442,759,2.5304899,-119.674484,35.164433,256409.2,3894550,,
2115,2116,0.097416,736,8.2485704,-119.665889,35.15669,257169.2,3893670,,
584,585,0.097415,765,6.7628598,-119.67631,35.166556,256249.2,3894790,,
1424,1425,0.097351,759,7.6184301,-119.669309,35.160581,256869.2,3894110,,
788,789,0.097292,770,4.3187199,-119.673862,35.165528,256469.2,3894670,,
1577,1578,0.097286,753,7.12502,-119.667525,35.159719,257029.2,3894010,,
501,502,0.09727,765,4.0760598,-119.677419,35.166892,256149.2,3894830,,
782,783,0.097254,763,7.0004802,-119.675178,35.165499,256349.2,3894670,,
2542,2543,0.097249,722,3.1996,-119.668653,35.153925,256909.2,3893370,,
210,211,0.097197,773,2.0248699,-119.677247,35.168338,256169.2,3894990,,
13,14,0.097154,784,-9999,-119.679719,35.170086,255949.2,3895190,,
59,60,0.097116,777,3.1996,-119.680134,35.169356,255909.2,3895110,,
1232,1233,0.097072,751,3.0775199,-119.672422,35.161774,256589.2,3894250,,
1896,1897,0.097063,744,2.8624101,-119.667027,35.157927,257069.2,3893810,,
1236,1237,0.097061,752,6.6312499,-119.671544,35.161794,256669.2,3894250,,
1425,1426,0.09705,761,6.8552599,-119.66909,35.160586,256889.2,3894110,,
1611,1612,0.097017,760,8.5307703,-119.666861,35.159553,257089.2,3893990,,
1713,1714,0.097012,737,4.0446901,-119.671883,35.158721,256629.2,3893910,,
1774,1775,0.096991,741,3.64697,-119.665735,35.158677,257189.2,3893890,,
2715,2716,0.096908,729,8.9848804,-119.666643,35.152888,257089.2,3893250,,
1984,1985,0.096882,732,4.65874,-119.668106,35.157362,256969.2,3893750,,
1032,1033,0.096826,756,6.0753298,-119.67423,35.163357,256429.2,3894430,,
1013,1014,0.096747,757,4.65874,-119.674236,35.163537,256429.2,3894450,,
2152,2153,0.096585,723,1.4321001,-119.671142,35.156214,256689.2,3893630,,
132,133,0.096464,783,7.6675801,-119.677265,35.168878,256169.2,3895050,,
1244,1245,0.096451,763,3.94906,-119.669789,35.161832,256829.2,3894250,,
724,725,0.096391,767,5.1996698,-119.67497,35.165864,256369.2,3894710,,
551,552,0.096274,777,4.5482702,-119.675219,35.16676,256349.2,3894810,,
176,177,0.096247,773,3.23927,-119.678569,35.168489,256049.2,3895010,,
321,322,0.096235,769,1.60105,-119.681611,35.16752,255769.2,3894910,,
770,771,0.09623,761,7.2126002,-119.67781,35.165441,256109.2,3894670,,
165,166,0.096216,773,4.5202298,-119.680982,35.168435,255829.2,3895010,,
959,960,0.096208,757,3.1996,-119.674473,35.164073,256409.2,3894510,,
1574,1575,0.096154,751,7.6675801,-119.668183,35.159704,256969.2,3894010,,
2347,2348,0.096118,728,2.0871301,-119.667597,35.15521,257009.2,3893510,,
119,120,0.09588,776,2.8624101,-119.680117,35.168815,255909.2,3895050,,
652,653,0.09579,761,2.0248699,-119.676737,35.166186,256209.2,3894750,,
2129,2130,0.09573,729,2.95035,-119.669393,35.156433,256849.2,3893650,,
